facility_name,x,y,address
The Mill Food Co. #104 / Modern Filipino Cuisine,-79.953228,40.455279,451 Melwood Avenue PA 15213
Socotra Cafe,-80.0194095,40.393584,813 Brookline Boulevard PA 15226
Frank's Pizza & Chicken,-80.0248635,40.521105,101 Rochester Road PA 15229
The Pizza Company Castle Shannon,-80.028387,40.360752,4101 Library Road PA 15234
Ka-Fair Coffee and Cakery,-79.925436,40.485519,1806 Chislett Street PA 15206
"The Mill Food Co. #118,119,120 / Hungry Cowgirl Cocina & Hungry Siren",-79.953228,40.455279,451 Melwood Avenue PA 15213
Express Pizza ,-79.990875,40.378257,2760 Saw Mill Run Blvd PA 15227
Secretos de mis Abuelos,-79.911306,40.407075,145 8th Avenue PA 15120
Spins Bowl Pittsburgh Lounge,-79.9086195,40.364217,5840 Buttermilk Hollow Road PA 15207
KAWA - Hibachi Sushi,-79.9994025,40.567356,1701 Duncan Avenue PA 15101
Tropical Smoothie Cafe,-79.9254135,40.459581,5996 Centre Avenue PA 15206
Eat'n Park #3,-80.011188,40.538529,7370 McKnight Road PA 15237
Millie's Coffee 'n' Creamery,-79.9566345,40.441437,207 Oakland Avenue PA 15213
Cold Stone Creamery #21109,-79.9228035,40.4379,5800 Forbes Avenue PA 15217
Eat'n Park #13,-80.016066,40.54473,7671 McKnight Road PA 15237
Forma Pasta,-80.1790515,40.539708,531 Beaver  Street PA 15143
Bombay to Burgh,-79.887249,40.423617,1814 Braddock Avenue PA 15218
Kentucky Fried Chicken #58,-79.8326775,40.323249,640 Long Run Road PA 15132
Istanbul Grille,-80.070822,40.361139,1620 Painters Run  Road PA 15243
Fox’s Pizza ,-80.072721,40.472712,659  Woodward Avenue PA 15136
West Main Pub,-80.094501,40.402017,609-611 Main Street PA 15106
Three Brothers Bagels,-79.9623585,40.525983,1718 Mount Royal Boulevard PA 15116
Osaka Sushi & Chinese Restaurant,-80.0690895,40.39119,2101 Greentree  Road PA 15220
Tazza d’oro @ The Oaklander Hotel,-79.9545015,40.445361,125 Lytton  Avenue PA 15213
Millie’s Homemade Ice Cream - Lawrenceville,-79.9643835,40.467132,3803 Butler Street PA 15201
Mad Chicken,-80.002485,40.441932,535 Liberty Avenue PA 15222
Pan Asia Eatery,-80.035578,40.547934,1130 Perry Highway PA 15237
Tammy’s Place & Bottle Shop,-79.9863525,40.459617,1354 Goettman Street PA 15212
Giorgio's Place,-80.0170425,40.452048,908 Western Avenue PA 15233
LaScola's Italian Ice & Custard ,-79.9195365,40.475979,1218 Euclid Avenue PA 15206
Silk Elephant,-79.923123,40.437486,1712 Murray  Avenue PA 15217
Highmark Stadium / Riverhounds Concession #1,-80.0103285,40.436532,510 Station Square  Drive PA 15219
The Allegheny Wine Mixer,-79.9515585,40.482522,5326 Butler Street PA 15201
Pizza Bosa ,-79.992144,40.43898,741 5th Avenue PA 15219
Rock Room,-79.963749,40.457952,1054 Herron Ave PA 15219
Big Shot Bob's Penn Hills,-79.840665,40.461183,10710 Frankstown Road PA 15235
The Barn & Barrel,-79.8722235,40.27212,504 Park Avenue PA 15037
Forbes Tavern,-80.000469,40.439781,310 Forbes Avenue PA 15222
DeBlaze @ 131,-80.086158,40.40802,131 Main Street PA 15106
Bellevue Beans,-80.0579205,40.496598,569 Lincoln Avenue PA 15202
Fox's Pizza,-80.005302,40.426848,6 Bailey Avenue PA 15211
P’Vino,-79.931376,40.455162,5726 Ellsworth Avenue PA 15232
The Marina at McKee's Point & The Palisades,-79.8685605,40.350303,501 Joe Bendel Way (Water Street) PA 15132
Cafe 89 @ Civil & Environmental Consultants ,-80.2025595,40.493466,700 Cherrington Parkway PA 15108
Mo-Joe's Pizzaria,-79.893333,40.30479,614 Walnut Avenue PA 15025
Chick-Fil-A #03972,-80.1750105,40.451067,120 Andrew Drive PA 15275
Starbucks Coffee #13355,-80.0438625,40.399416,3145 Banksville Road PA 15216
Lucky's Bar & Grille,-79.959105,40.358835,1724 Prospect Road PA 15236
Mecka Fitness and Nutrition,-79.974513,40.458564,2908 Smallman Street PA 15201
Brownsville Beer & Convenience Store,-79.9877655,40.415274,222-224 Brownsville Road PA 15210
Sal's Pizzeria,-79.984395,40.42863,1322 Carson Street PA 15203
Siempre Algo,-80.001099,40.45356,414 Ohio Street PA 15212
Polska Laska,-79.9309845,40.495176,1100 Canal Street PA 15215
Potomac Station Coffeehouse,-80.036424,40.397526,1607 Potomac Avenue PA 15216
Annex Espresso & Goods,-79.999956,40.453848,522 Ohio  Street PA 15212
Bruegger's Bagel Bakery,-79.922808,40.437405,1719 Murray Avenue PA 15217
Yallah Chicken & Tacos,-80.00847,40.542894,1000 Ross Park Mall Drive PA 15237
Acrisure Stadium / 2.36.02-03 Heinz Red Zone #129,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Sparta Gyros,-79.986447,40.327488,5843 Brownsville Road PA 15236
Ham N Eggers Diner ,-79.9325235,40.360725,1025 Lebanon Road PA 15122
Cinnabon ,-80.00847,40.542894,1000 Ross Park Mall Drive PA 15237
Orange Avocado Juicery,-79.921692,40.438242,5833 Forbes Avenue PA 15217
Eat'n Park #18,-80.024031,40.332672,5220 Library Road PA 15102
Three Rivers Karting,-80.2113975,40.559382,541 Avenue B PA 15056
Vocelli Pizza,-79.948827,40.453875,4740 Baum Boulevard PA 15219
Panera Bread #4003045,-80.1491355,40.440402,295 Settlers Ridge Center Drive PA 15205
The Mintt,-80.0424405,40.40109,3033 Banksville Road PA 15216
Herschel Upper Field Candy Stand / Elliott West-End Athletic Association,-80.043903,40.440294,719 Herschel Street PA 15220
Tables on the Green @ Brackenridge Heights Golf Course,-79.730973,40.627413,1299-1300 Lane  Avenue PA 15065
Eat'n Park #44,-80.1621225,40.448592,100 Park Manor Drive PA 15205
Black & Gold Sports Bar @ Trader Jack's Flea Market,-80.108307,40.376547,999 Steen  Road PA 15017
Acrisure Stadium / 2.28.02-03 Grid Iron Grill #122,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Acrisure Stadium / 1.11.02 Goal Line Stand #108,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Bruno's Pizzeria & Restaurant,-79.9466985,40.613598,2884 Hardies Road PA 15044
Chipotle Mexican Grill ,-79.9834545,40.367673,50 Towne Square Way PA 15227
McArdle's Pub,-79.9825005,40.429404,1600 Bingham Street PA 15203
Patti's Pasticceria,-79.818345,40.349421,1501 Lincoln Way PA 15131
McDonald's #4121,-79.751835,40.434507,4317 Northern Pike PA 15146
Blue Sky Kitchen & Bar,-79.925274,40.463118,211 Whitfield Street PA 15206
Sarku Japan,-79.7960295,40.42926,200 Monroeville  Mall PA 15146
Yinz Coffee #308,-80.0062920079999,40.434317128,5 Station Square Drive PA 15219
The Clubhouse @ Cool Springs ,-80.014698,40.354083,1530 Hamilton Road PA 15234
The James Cafe,-79.9797285,40.455063,2550 Smallman Street PA 15222
The Hotel & Rosa's Cantina,-80.1800145,40.540086,509 Beaver Street PA 15143
Bao,-79.9580205,40.441221,114 Atwood Street PA 15213
Eat'n Park #1,-79.913808,40.411845,245 Waterfront Drive PA 15120
Byham Theater,-80.0018325,40.443939,101 6th Street PA 15222
Big Shot Bob's House of Wings Brookline/ Beechview,-80.026155,40.397967,109 Brookline Boulevard PA 15226
"Acrisure Stadium / 3.42.02 West Club Bar #235 & Portable Units 231, 240, 237, 238",-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Uptown Cafe @ UPMC Mercy Pavilion,-79.9837875,40.436235,1622 Locust Street PA 15219
Wild Rosemary Bistro,-80.0932995,40.362246,1469 Bower Hill Road PA 15241
El Rincon Oaxaqueño,-79.978509,40.385025,2614 Brownsville Road PA 15227
Happy Day Dessert Factory,-80.016957,40.452057,906 A Western  Avenue PA 15233
Villa Pizza / Green Leaf's / Bananas,-80.00847,40.542894,1000  Ross Park Mall Drive PA 15237
El Paso Mexican Grill,-80.1035865,40.36824,1155 Washington Pike PA 15017
Kujira Sushi,-79.9342515,40.451373,736 Bellefonte Street PA 15232
Eggs-R-Us,-80.0554545,40.427298,2350 Noblestown Road PA 15205
Pleasant Bar,-79.964703,40.339638,32 Old Clairton Road PA 15236
Pine Creek Public House Allison Park,-79.9724557251409,40.5549333517801,2412 Ferguson Road PA 15101
Lucid Juice,-80.182071,40.541364,344 Beaver Street PA 15143
Rallys ,-79.898274,40.408983,906 8th Avenue PA 15120
Fat Angelo’s,-80.033355,40.309128,5832 Library Road PA 15102
Solo 7 Restaurant & Hookah Lounge,-79.9546185,40.436613,416 Semple Street PA 15213
Cafe Raymond,-79.9838055,40.451418,2009 Penn Avenue PA 15222
Nicco's Pizzaria,-80.1534105,40.513212,1610 5th Avenue PA 15108
Spins Bowl Pittsburgh Snack Bar,-79.9086195,40.364217,5840 Buttermilk Hollow  Road PA 15207
Papa John's Pizza #5146,-79.8555105,40.414239,258 Yost Boulevard PA 15221
Eat'n Park #35,-80.0556525,40.342446,301 South Hills Village PA 15241
El Burro Comedor,-80.006535,40.455882,1108 Federal Street PA 15212
Omar’s Halal Grill,-79.953156,40.44312,4208 Forbes Avenue PA 15213
Charleys Cheesesteaks,-80.0556525,40.342446,301  South Hills Village PA 15241
Hotel Terrace Hall Restaurant,-79.9729335,40.445784,2335 Centre Avenue PA 15219
Hanlon's Cafe Neighborhood Diner,-80.0693325,40.440978,17 Foster Avenue PA 15205
Dunkin Donuts #347328,-79.823745,40.458267,344 Rodi  Road PA 15235
Stone Craft Pizza,-79.967412,40.339755,109 Curry Hollow Road PA 15236
Jackworth Ginger Beer,-79.9101405,40.457871,6615 Hamilton Avenue PA 15206
Starbucks Coffee #71396,-79.88715,40.486752,1028 Freeport Road PA 15238
Arsenal Cider House,-79.7983605,40.466916,1700 Universal Road PA 15235
Penn Gyros,-79.7560695,40.43412,4251 Northern Pike PA 15146
Da Village Social Club and Event Center,-80.0521605,40.450473,48 Greenway Drive PA 15204
Bae Bae's Cafe,-79.996464,40.443597,945 Liberty Avenue PA 15222
Pittsburgh Golf Club Restaurant,-79.9394445,40.440222,5280 Northumberland  Street PA 15217
Vinnie's Tavern,-79.841007,40.524318,812-814 Allegheny River  Boulevard PA 15139
Golden Corral #909,-80.156007,40.451562,900 Park Manor Boulevard PA 15205
Caesars Alehouse & Eatery,-79.9734015,40.486005,623 North Avenue PA 15209
Tailgater's Lounge & Grill,-79.813602,40.540833,1101 Freeport Road PA 15024
Village Idiot Tap Room,-79.872915483,40.3652629790001,1840 Homeville Road PA 15122
Our Little Secret Cafe and Catering,-79.977069,40.337451,332 Curry Hollow Road PA 15236
Pizza Forever,-80.0288685,40.543047,5439 Babcock Boulevard PA 15237
Lou's Little Corner Bar,-79.945182,40.459329,4924 Liberty Avenue PA 15224
Uncle Sam’s Gourmet Subs,-79.9225515,40.437909,5808 Forbes Avenue PA 15213
Rania’s Catering,-80.044479,40.379868,100 Central Square PA 15228
BeanThru @ Allegheny General Hospital,-80.0036955,40.457061,320  North Avenue PA 15212
Starbucks Coffee #70232,-80.0068815,40.455621,4 North Avenue PA 15212
Popeye's Louisiana Kitchen #13509,-79.863759,40.38408,201 Hoffman Boulevard PA 15110
Famous Cafe,-79.8937695,40.432806,1103 Braddock Avenue PA 15218
Burger King #12195,-79.822062,40.386096,121 Walmart Drive PA 15137
SpectroDolce Confectionery ,-79.794747,40.429701,711 Mall Circle Drive PA 15146
V3 Flatbread Pizza,-79.9590015,40.4721,4500 Butler Street PA 15201
Papa J’s Twin Plaza ,-79.983981,40.451985,2016 Smallman  Street PA 15222
Acrisure Stadium / 1.03.01 Champion's Club Artisan & Ales #150C,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Gloria Jean's Coffees,-80.0556525,40.342446,301 South Hills Village PA 15241
Tomatoes II Pizzeria,-80.0829585,40.397841,1069 Washington  Avenue PA 15106
Subway Sandwiches & Salads,-80.0309925,40.292469,6270 Library Road PA 15102
Carnivores,-79.843986,40.514481,215 Allegheny Avenue PA 15139
Clean Eatz ,-79.865406,40.492116,175 Freeport Road PA 15238
Firehouse Subs #894,-80.1747,40.448718,320 McHolme Drive PA 15275
McDonald's Of Warrendale,-80.098623,40.671819,19055 Perry Highway PA 16046
Hello Bistro #3,-80.0010495,40.44006,292 Forbes Avenue PA 15222
Piada Italian Street Food,-80.0532495,40.349079,1775 Highland Road PA 15241
Kelly O's Diner Warrendale,-80.0774415,40.650066,100 Fowler Road PA 15086
Riverview Golf Course,-79.9327510296174,40.2363863789787,97 Golf Course Drive PA 15037
The Nook,-79.9642305,40.467249,3811 Butler Street PA 15201
Shah's Halal Food @ Walmart ,-80.1762435,40.447287,250 Summit Park Drive PA 15275
Bruster's Real Ice Cream,-79.9246755,40.415895,4584 Browns Hill Road PA 15217
Taco Bell #040070,-80.018712,40.449771,705 Allegheny Avenue PA 15233
The Getaway & McNeilly Beer,-80.015652,40.38462,3049 Sussex Avenue PA 15226
CMU / Gates Center / La Prima Espresso Company,-79.944399,40.44393,4902 Forbes Avenue PA 15213
Pizza Italia,-79.9515045,40.462722,4512 Liberty Avenue PA 15224
Subway Sandwiches & Salads #3505,-80.037854667,40.5160886950001,809 View Park Drive PA 15229
Rico's,-80.0023545,40.514832,1 Rico Lane PA 15237
Uptown Kitchen,-79.9822755,40.437378,1710 Forbes Avenue PA 15219
The Library,-79.9727715,40.428135,2302-2304 Carson Street PA 15203
Lupi's Famous Pizza,-80.001009,40.513329,2311 Babcock Boulevard PA 15237
Cafe Momentum,-80.0013915,40.440177,268 Forbes Avenue PA 15222
Cafe Conmigo,-80.0552475,40.61259,10 Meadows Drive PA 15090
Rivers Casino / Grand View Buffet Service Station #2,-80.0218575,40.447134,777 Casino Dr PA 15212
Mel's Petit Cafe,-80.0526105,40.384089,431 Cochran  Road PA 15228
McFadden’s Pittsburgh ,-80.0075565,40.44636,211 North Shore  Drive PA 15212
The Rebel Room @ The Industrialist Hotel ,-80.001378,40.439601,405 Wood Street PA 15222
Petersen Events Ctr / Fastbreak #1,-79.9623,40.443939,3719 Terrace Street PA 15261
Tropical Smoothie Cafe,-80.12043,40.357584,156 Millers Run Road PA 15017
Taco Bell #40076,-79.825275,40.463595,212 Rodi Road PA 15235
Sarku Japan #43,-80.00847,40.542894,1000 Ross Park Mall Drive PA 15237
Ruckus Coffee Gallery,-79.981074,40.50054,1707 Babcock Boulevard PA 15209
BeanThru @ AHN Wexford Medical Mall,-80.063955,40.635621,12311 Perry Highway PA 15090
Yinz Coffee,-80.005527,40.442895,420 Fort Duquesne Boulevard PA 15222
Tube City Brew Works / The Drunken Cow / Club Ikon,-79.8314895,40.323501,623 Long Run Road PA 15132
Margaux,-79.9249725,40.46166,5947 Penn Avenue PA 15206
Hello Bistro #4,-80.0215155,40.570119,701 Providence Boulevard PA 15237
Jimmy Z’s Old Fashioned Square Pizza,-80.0291475,40.358934,4136 Library  Road PA 15234
El Marro Restaurant & Mariscos ,-80.1837135,40.396356,108 Seminary  Avenue PA 15071
CMU / Cohon Center / Revolution Noodle,-79.941645,40.443489,5032 Forbes Avenue PA 15213
Tube City Cafe,-79.855596,40.351905,901 5th Ave PA 15132
Observatory Hill Deli & Commissary ,-80.017785,40.489587,3856 Baytree Street PA 15214
Pizza Hut #033985,-80.0552205,40.495059,481 Lincoln Street PA 15202
Games N Axes,-79.977735,40.42485,2010 Josephine Street PA 15203
Sewickley Quarter,-80.1792315,40.539357,541-545 Beaver Street PA 15143
Park Social,-79.99497,40.293513,2525 Brownsville Road PA 15129
Scratch & Co. Food & Beverage,-79.9823025,40.464495,1720 Lowrie Street PA 15212
EON Bar / Soul of Grace,-79.9117335,40.405995,106 8th Avenue PA 15120
Denny's #8166,-79.779699,40.368474,1829 Lincoln Highway PA 15137
Atria's Kookaburra Kitchen @ The National Aviary ,-80.0104095,40.453398,700 Arch Street PA 15212
Cafe Bon Appetit @ Aurora Headquarters,-79.9871445,40.449816,1654 Smallman Street PA 15222
Palmyra Mediterranean Cuisine,-80.0556525,40.342446,301 South Hills Village PA 15241
Bar 48 ,-79.836975,40.272597,101 Simpson Howell Road PA 15037
Domino's Pizza #3289,-79.9462575,40.51107,890 Butler Street PA 15223
TKO Gyros Fries and More,-79.843293,40.331043,3101  Walnut Street PA 15132
Parkhurst Dining @ Covestro ,-80.1636585351472,40.4405447904031,1 Covestro Circle PA 15205
Elements Cafe @ Google Bakery Square ,-79.9169985,40.457358,6425 Penn Avenue PA 15206
ShadoBeni,-80.015715,40.457826,1534 Brighton Road PA 15212
Hello Bistro #6,-80.058285,40.347828,120 Siena Drive PA 15241
TJ Buffet Sushi & Grill,-79.797834,40.572945,590 Pittsburgh Mills Circle PA 15084
Aroma Joe's Drive Thru Coffee #134,-79.705827,40.465566,2435 Golden Mile Highway PA 15239
314 Mill Street,-80.1638685,40.518567,314 Mill Street PA 15108
Burger King #4350,-80.0116155,40.369662,3220 Library Road PA 15234
Popeye's Louisiana Kitchen,-79.8133036769174,40.4299819175539,3420 Wm Penn  Highway PA 15235
Valentour's Family Restaurant & Pub,-80.212689,40.379184,400 Arlington Avenue PA 15082
Duquesne University / Starbucks @ Student Union ,-79.99083,40.43664,1000 Locust Street PA 15282
Laziz Lebanese Cuisine,-80.043759,40.382343,615 Washington Road PA 15228
Subway Sandwich & Salads #3453,-80.070966,40.440213,39 Walsh Road PA 15205
Ukrainian American Citizens Club,-80.0846865,40.409676,302 Mansfield Boulevard PA 15106
Little Nippers,-80.0496135,40.388526,303 Beverly Road PA 15216
Pizza Hut #033986,-79.949565,40.453893,4710 Baum Boulevard PA 15213
McDonald's #1741,-79.786863,40.435371,3760 William Penn Highway PA 15146
McDonald's #4647,-79.863282,40.384215,101 Hoffman Boulevard PA 15110
Thee Olde Place Inn,-79.961256,40.351842,1209 Streets Run  Road PA 15236
Conca D'Oro Pizzeria,-79.706502,40.462425,926 Presque Isle Drive PA 15239
Bud's Place,-79.990677,40.404636,1128 Brownsville  Road PA 15210
Sophie's Saloon,-79.987158,40.395429,1918 Brownsville  Road PA 15210
Kentucky Fried Chicken #66,-79.8566715,40.412997,278 Yost Boulevard PA 15221
AMF Bowlero Snack Shop,-80.0583615,40.427784,2440 Noblestown Road PA 15205
Chace's @ Gabriella’s,-79.9976025,40.429746,301 Carson Street PA 15219
Bratstvo Lodge #6 SNPJ,-80.135181,40.355928,540 3rd  Avenue PA 15017
Concordia Singing Society,-80.0917965,40.402242,424 2nd  Avenue PA 15106
G's On Liberty,-79.943679,40.458447,5104 Liberty Avenue PA 15224
Domino's Pizza #4886,-80.1035865,40.36824,1155 Washington Pike PA 15017
Broad St Bistro,-79.797411,40.374171,1025 Broad  Street PA 15137
Subway Sandwiches & Salads #35112,-79.7658975,40.439178,4145 William Penn Highway PA 15146
Babylon Restaurant and Bar,-79.915554,40.400073,879 Forest Avenue PA 15120
Magnolia and Pine,-79.997589,40.658931,5018 Bakerstown Road PA 15044
The Turn Grab & Go @ Dick's Sporting Goods,-80.265753,40.50738,345 Court Street PA 15108
South Park Ice Rink Food Concession,-80.0184555,40.326336,300 Corrigan Drive PA 15102
B & J Bar & Grille,-80.0255745,40.399092,2506 West Liberty  Avenue PA 15226
CMU / Newell-Simon Hall / Hunan Express,-79.945659,40.443372,4804 Forbes Avenue PA 15213
McDonald's #3698,-79.8301395,40.539186,2925 Freeport Road PA 15238
Starbucks Coffee #65010,-80.0676135,40.495788,850 Ohio River  Boulevard PA 15202
Sylvia's Market and Deli,-79.975908,40.445154,2202 Centre Avenue PA 15219
Starbucks Coffee #65815,-80.0062335,40.527999,4840 McKnight Road PA 15237
Mediterra Cafe Lawrenceville,-79.954173,40.48047,5202 Butler Street PA 15201
Fitfeine & Ice Cream,-80.0691885,40.441428,3 Foster Avenue PA 15205
Lolev Beer,-79.9538355,40.481622,5247 Butler Street PA 15201
Taco Bell #31620,-79.8949935,40.487562,825 Freeport Road PA 15215
Squirrel Hill Cafe,-79.9227045,40.437909,5802 Forbes Avenue PA 15217
Pizza Spezia,-80.1105795,40.357233,510 Station Street PA 15017
Duck Donuts #037,-80.057979,40.347009,100 Siena  Drive PA 15241
Ford's Tavern,-79.976115,40.496355,1402 Evergreen  Avenue PA 15209
The Rivers Club,-79.998606,40.437999,301 Grant Street PA 15219
Frank & Shirley's Restaurant,-79.99659,40.388634,2209 Saw Mill Run  Boulevard PA 15210
Dunkin Donuts #348440,-79.9248015,40.41603,4578 Browns Hill  Road PA 15217
Madeleine Bakery & Bistro,-79.892163,40.438962,609 Trenton Avenue PA 15221
K-Station BBQ,-79.952715,40.44258,245 Schenley Drive PA 15213
Kentucky Fried Chicken #74,-79.886601,40.444578,509 Penn Ave PA 15221
Remedy Bar,-79.9555545,40.479012,5121 Butler Street PA 15201
Chick-fil-A #4582,-80.109072,40.365432,1033 Washington  Pike PA 15017
PPG PAINTS Arena / #116 Fresh Favorites Portable,-79.9895835,40.439493,1001 5th Avenue PA 15219
Wingstop #2316,-80.009631,40.529925,4885 McKnight Road PA 15237
Taste of the Himalayas,-79.973172,40.345083,5134 Clairton Boulevard PA 15236
Mo’s Bar & Grill,-79.9969635,40.39632,1635 Nobles Lane PA 15210
Domino’s Pizza #9087,-79.8235785,40.468941,11822 Frankstown Road PA 15235
Piada Italian Street Food,-79.95744,40.440267,3600 Forbes Avenue PA 15213
Kabab House,-80.084862,40.408848,231  Main Street PA 15106
Tavern Pizza,-80.0581275,40.497066,600 Lincoln Avenue PA 15202
